objectid,agency,comments,active,mapmethod,datecurrent,uniquefireidentifier,fireyear,incidentname,pooownerunit,perimeterdatetime,gisacres,complexname,firecode,complexparentirwinid,pooresponsibleunit,state,inciwebid,localincidentidentifier,irwinid,incomplex,complexfirecode,mergeid,latest,modifiedon,createdon,SHAPE_Length,SHAPE_Area
2285,DVF,"Pulled from EGP REST Service; Perimeter submitted by DOF-McGrath; updated using Sentinel-2 imagery",N,Image Interpretation,2019/08/31 05:05:50,2019-AKSWS-904770,2019,Lower Klutuk,AKADD,2019/08/30 10:29:12,4698.73708567, ,MN3L, ,AKSWS,AK, ,904770,{76FB0A7B-D196-4685-809B-E1E2BC62D373},N, , ,N,2019/10/07 11:49:39,2019/09/03 10:47:00,0.389965318161254,0.00299585512650752
2286,USFS, ,N,Unknown,2019/08/23 00:00:00,2019-IDSCF-019120,2019,Shady,IDSCF,2019/08/18 00:00:00,4292.03795534, ,MEQ4, ,IDSCF,ID,6433,019120,{30BCC069-947B-43F3-B139-0761FD79C4BD},N, , ,N,2019/08/28 11:02:51,2019/08/23 11:22:38,0.40577712989004,0.00196657665115522
2287,BLM,"Pulled from EGP REST Service; Updated with Sentinel Imagery 7/30/2019",N,Image Interpretation,2019/08/02 05:05:54,2019-AKUYD-000594,2019,Thazzik Mountain,AKVLN,2019/08/01 22:57:45,4992.4091381,Cornucopia Complex,MF08,{DD420A03-4F83-40DC-BB73-25B675AD06E9},AKUYD,AK, ,000594,{770536FB-AB68-4ACB-A6BE-01005591792D},Y, , ,N,2019/09/09 14:19:46,2019/08/02 11:06:10,0.581713693083519,0.00419052989872986
2288,DFF,Pulled from EGP REST Service,N,Mixed Methods,2019/10/11 10:05:29,2019-UTSCS-190330,2019,River Dip,UTUTS,2019/10/11 08:58:26,227.19143297, ,MNQ6, ,UTSCS,UT, ,190330,{12618975-E497-4FCC-91C0-8F297445D89B},N, , ,Y,2019/10/11 10:44:34,2019/10/11 10:44:34,0.0565154516175434,9.61457198899675e-05
2289,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/10/11 10:05:29,2019-UTSLD-000512,2019,Rock Springs,USTSLD,2019/10/11 09:01:16,11.4280888, ,MK1K, ,UTSLD,UT, ,000512,{2DB3EDDB-5DB3-4346-A637-957D142EEB5E},N, , ,Y,2019/10/11 10:44:34,2019/10/11 10:44:34,0.0120345359900082,5.02157744430342e-06
2290,DVF,NIFC FTP site,N,Remote Sensing Derived,2019/08/27 00:00:00,2019-AKKKS-903754,2019,Caribou Lake,AKAKS,2019/08/25 00:00:00,901.07102181, ,MM97, ,AKKKS,AK,6539,903754,{09A79D34-4B12-4AE1-AEB9-434CEF5093A3},N, , ,N,2019/08/28 11:03:21,2019/08/27 10:45:23,0.150624889444899,0.000585125606564732
2291,USFS, ,N,Unknown,2019/08/28 00:00:00,2019-IDSCF-019120,2019,Shady,IDSCF,2019/08/24 00:00:00,4463.71927337, ,MEQ4, ,IDSCF,ID,6433,019120,{30BCC069-947B-43F3-B139-0761FD79C4BD},N, , ,N,2019/08/28 11:02:51,2019/08/28 11:02:51,0.412134721342406,0.00204523785671343
2292,DVF,"Pulled from EGP REST Service; Perimeter submitted by DOF; updated using Sentinel-2 imagery.; ",N,Image Interpretation,2019/08/31 05:05:52,2019-AKSWS-904477,2019,Stony River Flats,AKADD,2019/08/30 10:29:47,673.43088319, ,MEJ4, ,AKSWS,AK, ,904477,{430D221B-ECD2-4E96-A34C-11952119B9DF},N, , ,Y,2019/09/10 09:33:43,2019/09/03 10:47:00,0.19820177518039,0.000459942676242507
2293,BLM,"Pulled from EGP REST Service; from Event Line data",N,GPS-Driven,2019/08/28 05:06:18,2019-IDIFD-000140,2019,Desert Ride,IDIFD,2019/08/27 10:50:46,4539.40245795, ,ML64, ,IDIFD,ID, ,000140,{844D86BA-DF7B-461E-8972-F063925BE5F4},N, , ,Y,2019/09/10 09:01:08,2019/08/28 11:02:51,0.390403488722748,0.00205668062108983
2294,DVF,WFDSS,N,Unknown,2019/08/28 00:00:00,2019-AKKKS-903181,2019,Swan Lake,AKKNR,2019/08/26 15:00:00,158042.222536, ,L92Q, ,AKKKS,AK,6387,903181,{836450FA-2D41-41A0-B38F-5A4B17766214},N, , ,N,2019/08/29 10:51:07,2019/08/28 11:37:03,5.55064109334695,0.104733638586041
2295,DVF,"Pulled from EGP REST Service; Sentinel 2 ",N,Image Interpretation,2019/07/31 05:08:19,2019-AKSWS-904467,2019,Snipe Lake,AKLCP,2019/07/30 17:06:41,324.39755317, ,MD9W, ,AKSWS,AK, ,904467,{9834A4C0-90EF-4585-9B1F-50928CBC6B12},N, , ,N,2019/09/10 09:33:43,2019/07/31 11:39:39,0.137486503595008,0.000215411171647727
2296,DOF,Pulled from EGP REST Service,N,Mixed Methods,2019/08/29 05:05:54,2019-OR711S-023320,2019,GYDA LANE,OR711S,2019/08/28 14:41:53,53.32777546, ,MPJ8, ,OR711S,OR, ,023320,{D8083DC7-3F8B-43F1-B2D9-800D8D03D8C7},N, , ,Y,2019/08/29 10:49:40,2019/08/29 10:49:40,0.0251242199832762,2.35395409154873e-05
2297,USFS,WFDSS,N,Hand Sketch,2019/09/11 00:00:00,2019-AZASF-000834,2019,Rocky,AZASF,2019/09/10 11:00:00,2569.44688924, ,MR63, ,AZASF,AZ, ,000834,{CDC0640C-8172-44FE-8FF3-3491D2A200E4},N, , ,Y,2019/09/30 12:13:25,2019/09/11 10:51:44,0.315911285113505,0.00101831155526731
2298,USFS,WFDSS,N,Infrared Image,2019/09/06 00:00:00,2019-WYSHF-000428,2019,BOMBER LAKE,WYSHF,2019/09/05 00:00:00,67.98015678, , , ,WYSHF,WY,6551,000428,{D5BC2B8C-ED8B-4D8D-8D1B-59C8B4B281F6},N, , ,Y,2019/09/06 11:04:39,2019/09/06 10:40:24,0.0753515407357118,3.05364185279008e-05
2299,C&L,Pulled from EGP REST Service,N,GPS-Flight,2019/08/27 05:06:11,2019-ID1FN-000149,2019,Treasureton,IDIFD,2019/08/26 16:25:55,362.92585765, ,MMZ0, ,ID1FN,ID, ,000149,{F2C5BA21-E713-47B7-A659-8B51D4AEC5B7},N, , ,Y,2019/09/09 12:29:19,2019/08/27 10:45:26,0.0646998516895822,0.000160407662278325
2300,USFS,"WFDSS; flown MMA",N,Infrared Image,2019/08/28 00:00:00,2019-COWRF-000161,2019,Middle Mamm,COWRF,2019/08/27 18:00:00,250.10537586, ,MJ09, ,COWRF,CO,6527,000161,{61017CCC-46A3-4D79-9CB6-56C13330BC6F},N, , ,N,2019/10/03 10:33:28,2019/08/28 11:37:03,0.0674520927774981,0.000105794352538723
2301,USFS,WFDSS,N,Infrared Image,2019/08/27 00:00:00,2019-IDSCF-019218,2019,Cove Creek,IDSCF,2019/08/24 23:58:59,5335.20513407, ,MJ90, ,IDSCF,ID,6495,019218,{902D8B39-A23A-4D21-AA52-53FBF0493D56},N, , ,N,2019/08/28 11:03:31,2019/08/27 12:08:14,0.319043946520807,0.00247850466941033
2302,USFS,WFDSS,N,Hand Sketch,2019/08/26 00:00:00,2019-UTDIF-000408,2019,Little Bear,USTDIF,2019/08/25 00:00:00,1919.82127784, ,MM4H, ,UTDIF,UT,6525,000408,{67CC8DFE-1F0C-4424-AF9B-3F723EC66055},N, , ,N,2019/08/28 11:03:54,2019/08/26 12:20:51,0.204534999875853,0.000792559165739633
2303,DVF,"Pulled from EGP REST Service; Perimeter submitted by DOF-McGrath; updated using Sentinel-2 imagery",N,Image Interpretation,2019/08/31 05:06:03,2019-AKSWS-904351,2019,Page Mountain,AKAKS,2019/08/30 10:34:48,51449.3761733, ,MCS5, ,AKSWS,AK, ,904351,{7CAF0A52-58A7-48B9-BF30-2649B1A6A420},N, , ,N,2019/12/30 11:14:04,2019/09/03 10:47:00,2.83271286392211,0.0371912370892875
2304,FS,Pulled from EGP REST Service,N,Mixed Methods,2019/08/09 10:06:52,2019-WAOWF-000362,2019,DEVORE CREEK,WAOWF,2019/08/09 07:53:34,449.62205872, ,MH1N, ,WAOWF,WA,6463,000362,{880CB9FC-683C-40D3-A8B5-7ED3C6126F69},N, , ,N,2019/08/28 11:03:40,2019/08/09 11:40:31,0.187460236126786,0.000220418475316338
2305,USFS,WFDSS,N,Hand Sketch,2019/10/01 00:00:00,2019-UTUWF-000728,2019,Dry Canyon 2,UTUWF,2019/09/06 20:00:00,14.81875745, ,MRN7, ,UTUWF,UT, ,000728,{9FC1DF1C-B1A1-46AF-AD4E-6028E9A02D49},N, , ,Y,2019/10/01 11:02:17,2019/10/01 11:02:17,0.011120163821576,6.35601585649387e-06
2306,USFS, ,N,Infrared Image,2019/08/22 00:00:00,2019-MTBDF-006289,2019,McClusky,MTBDF,2019/08/21 23:06:00,111.77959799, ,MM6Y, ,MTBDF,MT,6524,006289,{F3BAEC6B-8E29-4368-B40C-E1AC8953D4BA},N, , ,N,2019/08/28 11:04:02,2019/08/22 12:40:37,0.0571405949122261,5.2550700433155e-05
2307,FS,Pulled from EGP REST Service,N,Mixed Methods,2019/08/29 05:05:54,2019-AZPNF-001190,2019,Sheridan,AZPNF,2019/08/28 11:12:44,13462.2668466, ,MLN4, ,AZPNF,AZ,6522,001190,{D0F4CD49-264E-4948-A40C-D34B1730B768},N, , ,N,2019/08/29 10:49:40,2019/08/29 10:49:40,1.44723395217521,0.0053645140828274
2308,DVF,NIFC FTP Site,N,Mixed Methods,2019/09/03 00:00:00,2019-AKMSS-901738,2019,McKinley,AKPRI,2019/09/02 00:59:59,3288.83331081, ,MM41, ,AKMSS,AK, ,901738,{61A7374C-9361-4D15-8BD2-FD6C6C47C1F9},N, , ,N,2019/09/09 11:10:02,2019/09/03 10:47:00,0.80796243762514,0.00227841349232216
2309,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 Image Service (image dates 8/02/2019 and 8/23/2019)",N,Image Interpretation,2019/08/31 05:06:00,2019-AKTAD-000597,2019,Melozitna River,AKCYD,2019/08/30 10:33:00,5472.9251268, ,MF09, ,AKTAD,AK, ,000597,{C6CF3F0F-F040-4C84-9B9A-CB1187EB2D48},N, , ,Y,2019/09/09 15:12:55,2019/09/03 10:47:00,0.990060959849995,0.00429399002245715
2310,BLM,"Pulled from EGP REST Service; Perimeter digitized using Sentinel-2 imagery",N,Image Interpretation,2019/09/03 05:05:36,2019-AKGAD-000214,2019,Nakolik River,AKNOP,2019/09/01 13:22:41,9.85268241, ,L979, ,AKGAD,AK, ,000214,{BE43AE60-4370-4442-BB05-06FD5C3D9D75},N, , ,Y,2019/09/09 14:28:09,2019/09/03 10:47:00,0.0119664974282862,8.47141945647319e-06
2311,DVF,NIFC FTP Site,N,Mixed Methods,2019/09/03 00:00:00,2019-AKMSS-901738,2019,McKinley,AKPRI,2019/08/31 21:55:00,3288.83331081, ,MM41, ,AKMSS,AK, ,901738,{61A7374C-9361-4D15-8BD2-FD6C6C47C1F9},N, , ,N,2019/09/03 10:47:00,2019/09/03 10:47:00,0.80796243762514,0.00227841349232216
2312,DVF,NIFC FTP Site,N,Mixed Methods,2019/09/03 00:00:00,2019-AKMSS-901738,2019,McKinley,AKPRI,2019/08/30 17:39:59,3312.53277648, ,MM41, ,AKMSS,AK, ,901738,{61A7374C-9361-4D15-8BD2-FD6C6C47C1F9},N, , ,N,2019/09/03 10:47:00,2019/09/03 10:47:00,0.783491914552154,0.00229482005971834
2313,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 Image Service",N,Image Interpretation,2019/09/03 05:05:28,2019-AKGAD-000535,2019,Mauneluk River,AKNAN,2019/09/01 13:13:50,9821.53338345, ,ME3M, ,AKGAD,AK, ,000535,{A18CDB84-EBC1-4A41-AB9C-56B2BD351131},N, , ,Y,2019/09/09 15:12:55,2019/09/03 10:47:00,1.0581970073168,0.00813943443613131
2314,NPS,WFDSS,N,Hand Sketch,2019/08/30 00:00:00,2019-CALNP-004540,2019,RED,CALNP,2019/08/28 12:00:00,14.64535421, ,MMQ3, ,CALNP,CA, ,004540,{12002971-0CB4-4B69-A7AB-73FAED1682BB},N, , ,N,2019/09/04 11:06:59,2019/08/30 12:30:26,0.0121827248004804,6.2958171823869e-06
2315,USFS, ,N,Mixed Methods,2019/08/21 00:00:00,2019-AZKNF-000653,2019,BOULIN,AZKNF,2019/08/19 21:20:00,3422.44221084, ,MLM8, ,AZKNF,AZ,6511,000653,{2EF511E0-4B20-4B29-B335-21C9587B7D30},N, , ,N,2019/10/01 11:02:19,2019/08/21 11:36:58,0.185313435823024,0.00137394031437469
2316,USFS,,N,Unknown,2019/07/31 00:00:00,2019-CAMDF-000509,2019,TUCKER,CAMDF,2019/07/30 08:16:59,14217.4282944, ,MH73, ,CAMDF,CA,6470,000509,{1DAFC388-98C2-401A-849E-C435E3260425},N, , ,N,2019/09/09 12:29:19,2019/07/31 11:39:41,0.583195489342504,0.00623494424541012
2317,USFS, ,N,Infrared Image,2019/09/30 00:00:00,2019-CORGF-001388,2019,Decker,CORGF,2019/09/29 21:43:59,1591.9060461, ,MR8R, ,CORGF,CO,6592,001388,{5A6B5A9F-35CF-4F34-8C66-08F37083B54D},N, , ,N,2019/10/01 11:02:46,2019/09/30 11:59:41,0.495613837531494,0.000664547254559759
2318,DVF,"Pulled from EGP REST Service; Photo-rectification perimeter submitted by SWS staff",N,Image Interpretation,2019/08/01 05:06:35,2019-AKSWS-904490,2019,Kolmakof Hills,AKVLN,2019/07/31 10:54:35,8129.3103998, ,MEL9, ,AKSWS,AK, ,904490,{50351294-240D-4337-8262-365358B9D503},N, , ,N,2019/09/10 09:33:43,2019/08/01 12:39:35,1.06664164083912,0.00556502580032973
2319,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/08/12 10:06:09,2019-IDBOD-000615,2019,VISTA,IDBOD,2019/08/12 09:22:46,328.96374989, ,MLB1, ,IDBOD,ID, ,000615,{B4341F9A-994F-47CE-B3D2-DEF1A852CA35},N, , ,Y,2019/09/09 12:29:19,2019/08/12 12:19:33,0.075053642268054,0.000148029495430611
2320,SFS,WFDSS,N,Other,2019/08/23 00:00:00,2019-TXTXS-190262,2019,Vivian,TXTXS,2019/08/22 09:59:59,8874.35111895, ,MNQ1, ,TXTXS,TX,6536,190262,{3C5D3B6A-01C1-4F3D-BD86-EE6BC760ED31},N, , ,N,2019/08/29 08:13:32,2019/08/23 12:27:19,0.604857433745821,0.00350870774729279
2321,DVF,"Pulled from EGP REST Service;  Photo rectified perimeter submitted by AK State Forestry",N,Image Interpretation,2019/06/18 10:05:24,2019-AKSWS-904245,2019,Kisarlik River,AKVLN,2019/06/18 15:28:23,78.63414556, ,MAR7, ,AKSWS,AK, ,904245,{3E11F4FD-62DE-4EF7-9E31-312AD7CFD589},N, , ,Y,2019/09/10 09:33:43,2019/06/19 11:23:05,0.0507778571604331,5.26976872554922e-05
2322,USFS,WFDSS,N,GPS-Walked/ Driven,2019/10/01 00:00:00,2019-AZKNF-000653,2019,BOULIN,AZKNF,2019/09/30 00:00:00,4095.18629762, ,MLM8, ,AZKNF,AZ,6511,000653,{2EF511E0-4B20-4B29-B335-21C9587B7D30},N, , ,Y,2019/10/01 11:02:19,2019/10/01 11:02:19,0.200496980396994,0.00164395864999665
2323,NPS,WFDSS,N,Other,2019/08/28 00:00:00,2019-NMEMP-000234,2019,Lava 18,NMEMP,2019/08/27 18:00:00,5000.32098358, ,MNZ4, ,NMEMP,NM,6556,000234,{45724646-BB5C-4D5A-9C0E-07EE07C4F52A},N, , ,N,2019/09/09 12:20:05,2019/08/28 11:37:03,0.169795523749583,0.00199638242422822
2324,DVF,NIFC FTP Site,N,Remote Sensing Derived,2019/09/05 00:00:00,2019-AKKKS-903754,2019,Caribou Lake,AKAKS,2019/09/04 00:00:00,870.97164305, ,MM97, ,AKKKS,AK,6539,903754,{09A79D34-4B12-4AE1-AEB9-434CEF5093A3},N, , ,N,2019/09/06 11:42:02,2019/09/05 11:35:02,0.138199653829237,0.000565580577786357
2325,SFS,WFDSS,N,GPS-Walked/ Driven,2019/08/28 00:00:00,2019-TXTXS-190226,2019,Copper Breaks,TXTXS,2019/08/24 14:00:00,7206.06307129, ,MM5X, ,TXTXS,TX,6528,190226,{31CDA7EA-66DE-40B3-A168-9EA97CD55A3C},N, , ,Y,2019/08/28 11:37:03,2019/08/28 11:37:03,0.399262203778907,0.00285175832683213
2326,DVF,"Pulled from EGP REST Service;  Photo rectified perimeter submitted by AK State Forestry",N,Image Interpretation,2019/06/17 11:43:39,2019-AKSWS-904198,2019,Kipchuk River,AKAKS,2019/06/11 18:10:59,230.88393007, , , ,AKSWS,AK, ,904198,{66FEBCDA-6523-4C6E-8FED-342E5151933A},N, , ,N,2019/09/10 09:33:43,2019/06/17 13:17:01,0.0697680098491396,0.000154162939465663
2327,USFS, ,N,Unknown,2019/08/27 00:00:00,2019-ORMAF-019204,2019,204 Cow,ORMAF,2019/08/26 00:00:00,3452.39240204, ,MMY5, ,ORMAF,OR,6526,019204,{6FB0FEFD-A96D-4F23-BD34-60936BFCD93F},N, , ,N,2019/08/28 11:39:15,2019/08/27 10:45:25,0.352277233133497,0.00157509252048043
2328,NPS,WFDSS,N,Hand Sketch,2019/08/26 00:00:00,2019-AZGCP-000053,2019,IKES,AZGCP,2019/08/25 17:00:00,6004.31102787, ,MHQ8, ,AZGCP,AZ,6475,000053,{9748204A-8A87-4B99-9559-6A2BF4A785EE},N, , ,N,2019/08/28 11:39:59,2019/08/26 12:20:51,0.252172909525287,0.00243952161989692
2329,DVF,"Pulled from EGP REST Service; Perimeter submitted by DOF CRS",N,Mixed Methods,2019/09/06 05:05:27,2019-AKCRS-914611,2019,Tokaina 2,AKAKS,2019/09/05 14:04:52,10244.6094325, ,MGE5, ,AKCRS,AK, ,914611,{D54D2977-E5C9-4160-8406-8A6C42DC6F37},N, , ,N,2019/10/07 11:49:39,2019/09/06 11:50:00,0.98627740337119,0.00707051488513278
2330,DVF,NIFC FTP Site,N,Mixed Methods,2019/09/06 00:00:00,2019-AKKKS-903181,2019,Swan Lake,AKKNR,2019/09/05 00:00:00,163713.520067, ,L92Q, ,AKKKS,AK,6387,903181,{836450FA-2D41-41A0-B38F-5A4B17766214},N, , ,N,2019/09/09 11:12:30,2019/09/06 11:50:00,5.43490563270354,0.108482594915622
2331,DVF,"Pulled from EGP REST Service; Perimeter digitized using Sentinel 2 image - DOF SWS",N,Remote Sensing Derived,2019/08/29 05:05:55,2019-AKSWS-904777,2019,Pauls Creek,AKAKS,2019/08/28 16:46:44,23.39203808, ,MN79, ,AKSWS,AK, ,000777,{61C2E826-5BE8-4AFE-BD26-D41CB28C7112},N, , ,Y,2019/09/09 14:28:09,2019/08/29 10:49:40,0.0181252683290094,1.46891424594241e-05
2332,SFS,WFDSS,N,GPS-Walked/ Driven,2019/08/28 00:00:00,2019-TXTXS-190262,2019,Vivian,TXTXS,2019/08/27 14:00:00,11928.757626, ,MNQ1, ,TXTXS,TX,6536,190262,{3C5D3B6A-01C1-4F3D-BD86-EE6BC760ED31},N, , ,Y,2019/08/29 08:13:37,2019/08/28 11:37:03,0.54928229652249,0.00471668265723547
2333,USFS, ,N,Infrared Image,2019/09/30 00:00:00,2019-IDNCF-000548,2019,Elbow Bend,IDNCF,2019/08/29 22:44:59,17.2112767, , , ,IDNCF,ID, ,000548,{AF2E6BDF-F57B-40B6-9CB8-FA16A13432AF},N, , ,N,2019/10/01 11:02:19,2019/10/01 11:02:19,0.019656571294456,8.1183552318762e-06
2334,USFS, ,N,Infrared Image,2019/09/30 00:00:00,2019-IDNCF-000548,2019,Elbow Bend,IDNCF,2019/08/29 02:02:00,13.82535408, , , ,IDNCF,ID, ,000548,{AF2E6BDF-F57B-40B6-9CB8-FA16A13432AF},N, , ,N,2019/10/01 11:02:19,2019/10/01 11:02:19,0.0139185468894472,6.52124182618449e-06
2335,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 Image Service (image dates 7/22/2019, 9/02/2019 )",N,Image Interpretation,2019/09/06 05:05:25,2019-AKMID-000390,2019,Beaver,AKFWQ,2019/09/05 14:04:26,12969.6812948, ,MB79, ,AKMID,AK, ,000390,{831A7AAA-5DA6-4E52-BFAF-2E0E0C502A78},N, , ,Y,2019/09/10 09:15:10,2019/09/06 11:50:00,1.34397356474076,0.00987915264303523
2336,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 Image Service (image date 8/24/2019)",N,Image Interpretation,2019/08/29 05:06:03,2019-AKTAD-000361,2019,Lloyd Mountain,AKAKS,2019/08/28 16:50:38,34328.1575086, ,MB1T, ,AKTAD,AK, ,000361,{142CE620-B743-44BC-914A-787CA19CF7F8},N, , ,Y,2019/09/09 15:24:39,2019/08/29 10:49:41,2.82748340908781,0.026100634154616
2337,FS,Pulled from EGP REST Service,N,Mixed Methods,2019/08/07 10:07:08,2019-IDNCF-000455,2019,Crab,IDNCF,2019/08/07 05:55:48,188.652117, ,MH2E, ,IDNCF,ID,6467,000455,{BEC73C2F-7C02-4806-812B-188193A557D0},N, , ,N,2019/10/01 11:02:38,2019/08/07 12:40:00,0.0669246306065374,8.94742071016777e-05
2338,USFS, ,N,Hand Sketch,2019/09/27 00:00:00,2019-AZPNF-001556,2019,Johnson,AZPNF,2019/09/26 10:47:59,166.17211518, ,MTH6, ,AZPNF,AZ,6608,001556,{310E2F9E-5D61-4396-8920-0C17A7BFAADB},N, , ,Y,2019/09/30 08:29:40,2019/09/27 11:01:20,0.0526548119672127,6.59219901726613e-05
2339,BLM,Pulled from EGP REST Service,N,GPS-Flight,2019/07/11 05:05:39,2019-IDTFD-000084,2019,Wilson,IDTFD,2019/07/10 16:23:14,317.03233475, ,MD17, ,IDTFD,ID, ,000084,{FE101849-7B55-41B7-A61B-D98C1EA19FDB},N, , ,N,2019/09/09 12:29:19,2019/07/11 13:43:30,0.0675273836651499,0.000140754633538319
2340,DVF,NIFC FTP Site,N,Mixed Methods,2019/08/29 00:00:00,2019-AKKKS-903181,2019,Swan Lake,AKKNR,2019/08/28 00:00:00,160237.357702, ,L92Q, ,AKKKS,AK,6387,903181,{836450FA-2D41-41A0-B38F-5A4B17766214},N, , ,N,2019/08/30 10:34:32,2019/08/29 10:49:40,5.83363671063355,0.106185009280738
2341,USFS,WFDSS,N,Infrared Image,2019/08/28 00:00:00,2019-ORMAF-019204,2019,204 Cow,ORMAF,2019/08/28 00:00:00,3793.81971364, ,MMY5, ,ORMAF,OR,6526,019204,{6FB0FEFD-A96D-4F23-BD34-60936BFCD93F},N, , ,N,2019/08/29 10:49:40,2019/08/28 11:37:03,0.349485610442141,0.00173085978169837
2342,NPS,WFDSS,N,GPS-Flight,2019/09/23 00:00:00,2019-UTCBP-000577,2019,Chessman Canyon,USTCBP,2019/09/23 09:59:59,372.61234294, ,MQZ1, ,UTCBP,UT,6593,000577,{FAC0ED3C-5064-4A78-BF96-9820DAE6E7A6},N, , ,N,2019/09/30 11:59:39,2019/09/23 12:59:32,0.0570854800658505,0.000153934696497034
2343,USFS, ,N,Infrared Image,2019/07/18 00:00:00,2019-IDBOF-000429,2019,CANYON,IDBOF,2019/07/17 00:00:00,189.41152007, ,ME9L, ,IDBOF,ID,6438,000429,{F8903215-C24B-4CE9-A608-411A0CB22DB2},N, , ,N,2019/09/09 12:20:05,2019/07/18 11:08:55,0.0617790358601834,8.63705981075283e-05
2344,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 Image Service (image data 8/10/2019)",N,Image Interpretation,2019/09/04 05:05:49,2019-AKUYD-000217,2019,Yukon Charley,AKYCP,2019/09/03 10:08:03,3219.3921479, ,L98W, ,AKUYD,AK, ,000217,{8348636A-BC59-43B8-BCA8-E620847A948F},N, , ,Y,2019/09/09 12:29:19,2019/09/04 10:29:29,0.795999408951083,0.00250545001194001
2345,USFS, ,N,Infrared Image,2019/08/29 00:00:00,2019-IDPAF-000524,2019,Smith Knob,IDPAF,2019/08/29 02:23:00,205.61696014, ,MP0G, ,IDPAF,ID, ,000524,{4515F866-ADEE-443C-935B-8ABBBFD83721},N, , ,N,2019/09/03 10:49:12,2019/08/29 10:49:40,0.108385376264568,9.54482232585383e-05
2346,USFS, ,N,Infrared Image,2019/07/22 00:00:00,2019-IDBOF-000429,2019,CANYON,IDBOF,2019/07/20 00:00:00,304.51863137, ,ME9L, ,IDBOF,ID,6438,000429,{F8903215-C24B-4CE9-A608-411A0CB22DB2},N, , ,N,2019/09/09 12:20:05,2019/07/22 12:31:11,0.0606362424052934,0.000138858313873755
2347,USFS, ,N,Infrared Image,2019/07/29 00:00:00,2019-IDBOF-000429,2019,CANYON,IDBOF,2019/07/28 00:00:00,326.77937826, ,ME9L, ,IDBOF,ID,6438,000429,{F8903215-C24B-4CE9-A608-411A0CB22DB2},N, , ,N,2019/09/09 12:20:05,2019/07/29 11:36:09,0.0577339784739543,0.000149009627521944
2348,BLM,Pulled from EGP REST Service,N,GPS-Flight,2019/09/03 00:00:00,2019-CANOD-004869,2019,R-1 Ranch,CALMU,2019/08/31 20:00:59,3342.17254342, ,MPY9, ,CANOD,CA,6552,004869,{6F799B16-61C8-4AAF-82CC-B310CE2E1437},N, , ,N,2019/09/09 11:10:01,2019/09/03 10:47:03,0.278938222301793,0.00143891527287214
2349,USFS, ,N,Infrared Image,2019/07/22 00:00:00,2019-IDBOF-000429,2019,CANYON,IDBOF,2019/07/21 00:00:00,325.01268326, ,ME9L, ,IDBOF,ID,6438,000429,{F8903215-C24B-4CE9-A608-411A0CB22DB2},N, , ,N,2019/09/09 12:20:05,2019/07/22 12:31:11,0.0598011417275605,0.000148204034684775
2350,USFS, ,N,Infrared Image,2019/07/23 00:00:00,2019-IDBOF-000429,2019,CANYON,IDBOF,2019/07/22 00:00:00,325.01268351, ,ME9L, ,IDBOF,ID,6438,000429,{F8903215-C24B-4CE9-A608-411A0CB22DB2},N, , ,N,2019/09/09 12:20:05,2019/07/23 10:59:38,0.0598011417275605,0.000148204034684775
2351,USFS,WFDSS,N,Hand Sketch,2019/08/26 00:00:00,2019-NMCIF-000199,2019,Triple Nickle,NMCIF,2019/08/24 18:00:00,4099.04037116, ,MNB3, ,NMCIF,NM,6531,000199,{9EF373BE-A6BE-47EB-83C3-1F513320C8EC},N, , ,N,2019/08/29 11:27:53,2019/08/26 12:20:51,0.238319231890828,0.00164450409775309
2352,USFS, ,N,Infrared Image,2019/07/25 00:00:00,2019-IDBOF-000429,2019,CANYON,IDBOF,2019/07/24 00:00:00,326.77937826, ,ME9L, ,IDBOF,ID,6438,000429,{F8903215-C24B-4CE9-A608-411A0CB22DB2},N, , ,N,2019/09/09 12:20:05,2019/07/25 10:39:33,0.0577339784739543,0.000149009627521944
2353,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/09/23 00:00:00,2019-ORMED-000425,2019,Sexton Mt Lookout,OR712S,2019/09/21 17:39:59,0.60319442, ,MQ7Z, ,ORMED,OR, ,000425,{F67B68E8-C0D5-42C8-9CCD-ED422C89620B},N, , ,N,2019/09/30 11:59:39,2019/09/23 12:34:45,0.00233201515280007,2.67734146343154e-07
2354,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/09/23 00:00:00,2019-ORMED-000444,2019,Cool Springs,ORMED,2019/09/21 17:34:00,0.44211518, ,MRB7, ,ORMED,OR, ,000444,{97E8DF2C-B465-4A4C-9839-388FFCDEE111},N, , ,N,2019/09/30 11:59:41,2019/09/23 12:34:45,0.0021299929953897,1.96649999998931e-07
